time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
0,2021-09-06 02:23:48,47.5726976524126,-122.62662335236,0,0,17.367977261812,17.367977261812,0.328084,0,0,11,4,0,17.367977261812,0,0,0,0,0,0,79.2, 3.3, 1.9,0,0,364,364,364,1684,63.3,0,95,4.25,4.232,0,0,0,0,0,80.96,17.367977261812,0,41,Motors_Started,
100,2021-09-06 02:23:48,47.5726975932024,-122.626623360638,0,0,17.367977261812,17.367977261812,0.328084,0,0.0216986883584,11,4,0,17.367977261812,0,0,0.0216986883584,0,0,0,79.3, 3.3, 1.9,0,0,364,364,364,1684,63.3,0,95,4.25,4.232,0,0,0,0,0,80.96,17.367977261812,0,41,Motors_Started,
200,2021-09-06 02:23:48,47.5726975411239,-122.626623353659,0,0,17.367977261812,17.367977261812,0.328084,0,0.040604988176,11,4,0,17.367977261812,0,0,0.040604988176,0,0,0,79.3, 3.3, 1.9,0,0,364,364,364,1684,63.3,0,95,4.25,4.232,0,0,0,0,0,80.96,17.367977261812,0,41,Motors_Started,
300,2021-09-06 02:23:48,47.5726974992167,-122.626623276772,0,0,17.367977261812,17.367977261812,0.328084,0,0.058908794536,11,4,0,17.367977261812,0,0,0.058908794536,0,0,0,79.3, 3.3, 1.8,0,0,364,364,364,1684,63.3,0,95,4.25,4.232,0,0,0,0,0,80.96,17.367977261812,0,41,Motors_Started,
400,2021-09-06 02:23:48,47.5726974502046,-122.626623227061,0,0,17.367977261812,17.367977261812,0.328084,0,0.079962929068,11,4,0,17.367977261812,0,0,0.079962929068,0,0,0,79.2, 3.3, 1.9,0,0,432,364,364,1684,63.3,0,95,4.25,4.232,0,0,0,0,0,80.96,17.367977261812,0,41,Motors_Started,
500,2021-09-06 02:23:48,47.5726973784945,-122.62662339129,0,0,17.367977261812,17.367977261812,0.328084,0,0.100397312924,11,4,0,17.367977261812,0,0,0.100397312924,0,0,0,79.2, 3.3, 1.9,0,0,1024,1024,1024,1024,63.2,0,95,4.25,4.232,0,0,0,0,0,80.96,17.367977261812,0,41,Motors_Started,
600,2021-09-06 02:23:48,47.5726972947281,-122.626623426233,0,0,17.367977261812,17.367977261812,0.328084,0,0.13176181524,11,4,0,17.367977261812,0,0,0.13176181524,0,0,0,79.1, 3.3, 1.9,0,0,1024,1024,1024,1024,63.2,0,95,4.25,4.232,0,0,0,0,0,80.96,17.367977261812,0,41,Motors_Started,Setting new Return-To-Home altitude to 64m (210 ft). Data Recorder File Index is 32. Setting new Maximum Flight Altitude to 121m (397 ft)
700,2021-09-06 02:23:48,47.5726972328871,-122.626623411947,0,0,17.367977261812,17.367977261812,0.328084,0,0.1537647687,11,4,0,17.367977261812,0,0,0.1537647687,0,0,0,79.1, 3.3, 1.9,0,0,1024,1024,1024,1024,63.2,0,95,4.25,4.232,0,0,0,0,0,80.96,17.367977261812,0,41,Motors_Started,
800,2021-09-06 02:23:48,47.5726971665574,-122.626623401689,0,0,17.367977261812,17.367977261812,0.328084,0,0.177679467628,13,4,0,17.367977261812,0,0,0.177679467628,0,0,0,79.1, 3.3, 1.9,0,0,1024,1024,1024,1024,63.2,0,95,4.25,4.232,0,0,0,0,0,80.96,17.367977261812,0,41,Motors_Started,
900,2021-09-06 02:23:49,47.5726970523562,-122.62662339536,0,0,17.367977261812,17.367977261812,0.328084,0,0.219186030636,13,4,0,17.367977261812,0,0,0.219186030636,0,0,0,79.1, 3.3, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.25,4.232,0,0,0,0,0,80.96,17.367977261812,0,41,Motors_Started,
1000,2021-09-06 02:23:49,47.57269696074,-122.626623397319,0,0,17.367977261812,17.367977261812,0.328084,0,0.252598761364,13,4,8.559,17.367977261812,0,0,0.252598761364,0,0,0,79.1, 3.3, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.25,4.232,0,0,0,0,0.657,80.96,17.367977261812,0,41,Motors_Started,
1100,2021-09-06 02:23:49,47.5726969058834,-122.626623511339,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,0.27516733164,13,4,8.559,17.367977261812,0,0,0.27516733164,0,0,0,79.1, 3.3, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.25,4.232,0,0,0,0,0.657,80.96,17.367977261812,0,10,Assisted_Takeoff,
1200,2021-09-06 02:23:49,47.5726968474768,-122.626623642192,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,0.302221466364,13,4,8.559,17.367977261812,0,0,0.302221466364,0,0,0,79.1, 3.3, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.25,4.232,0,0,0,0,0.657,80.96,17.367977261812,0,10,Assisted_Takeoff,
1300,2021-09-06 02:23:49,47.5726967551481,-122.626624165867,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,0.38375329312,13,4,8.559,17.367977261812,0,0,0.38375329312,0,0,0,79.1, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.25,4.232,0,0,0,0,0.657,80.96,17.367977261812,0,10,Assisted_Takeoff,
1400,2021-09-06 02:23:49,47.5726966654151,-122.626624310501,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,0.4304626122,13,4,8.559,17.367977261812,0,0,0.4304626122,0,0,0,79.1, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.25,4.232,0,0,0,0,0.657,80.96,17.367977261812,0,10,Assisted_Takeoff,
1500,2021-09-06 02:23:49,47.5726966024114,-122.626624458068,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,0.4699311174,13,4,8.559,17.367977261812,0,0,0.4699311174,0,0,0,79.1, 3.3, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.25,4.232,0,0,0,0,0.657,80.96,17.367977261812,0,10,Assisted_Takeoff,
1600,2021-09-06 02:23:49,47.5726965447157,-122.626624596137,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,0.50701117108,13,4,8.559,17.367977261812,0,0,0.50701117108,0,0,0,79.1, 3.3, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.25,4.232,0,0,0,0,0.657,80.96,17.367977261812,0,10,Assisted_Takeoff,
1700,2021-09-06 02:23:49,47.572696574714,-122.626624856401,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,0.5400590724,13,4,8.559,17.367977261812,0,0,0.5400590724,0,0,0,79.1, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.25,4.232,0,0,0,0,0.657,80.96,17.367977261812,0,10,Assisted_Takeoff,
1800,2021-09-06 02:23:49,47.5726965301492,-122.626624976642,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,0.57228020204,13,4,8.559,17.367977261812,0,0,0.57228020204,0,0,0,79.1, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.25,4.232,0,0,0,0,0.657,80.96,17.367977261812,0,10,Assisted_Takeoff,
1900,2021-09-06 02:23:50,47.5726964832916,-122.626625090114,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,0.60407810332,13,4,8.559,17.367977261812,0,0,0.60407810332,0,0,0,79.1, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.25,4.232,0,0,0,0,0.657,80.96,17.367977261812,0,10,Assisted_Takeoff,
2000,2021-09-06 02:23:50,47.5726964385729,-122.626625197096,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,0.6342847972,13,4,8.459,17.367977261812,0,0,0.6342847972,0,0,0,79.1, 3.3, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.239,0,0,0,0,1.48,80.96,17.367977261812,0,10,Assisted_Takeoff,
2100,2021-09-06 02:23:50,47.5726963891586,-122.626625303078,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,0.66557088744,13,4,8.459,17.367977261812,0,0,0.66557088744,0,0,0,79.1, 3.3, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.239,0,0,0,0,1.48,80.96,17.367977261812,0,10,Assisted_Takeoff,
2200,2021-09-06 02:23:50,47.572696403072,-122.626625392682,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,0.678231649,13,4,8.459,17.367977261812,0,0,0.678231649,0,0,0,79.1, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.239,0,0,0,0,1.48,80.96,17.367977261812,0,10,Assisted_Takeoff,
2300,2021-09-06 02:23:50,47.5726963506084,-122.626625449507,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,0.70146983872,13,4,8.459,17.367977261812,0,0,0.70146983872,0,0,0,79.1, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.239,0,0,0,0,1.48,80.96,17.367977261812,0,10,Assisted_Takeoff,
2400,2021-09-06 02:23:50,47.5726962996927,-122.626625500254,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,0.72325789716,13,4,8.459,17.367977261812,0,0,0.72325789716,0,0,0,79.1, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.239,0,0,0,0,1.48,80.96,17.367977261812,0,10,Assisted_Takeoff,
2500,2021-09-06 02:23:50,47.5726962446333,-122.626625540614,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,0.74427167736,13,4,8.459,17.367977261812,0,0,0.74427167736,0,0,0,79.2, 3.3, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.239,0,0,0,0,1.48,80.96,17.367977261812,0,10,Assisted_Takeoff,
2600,2021-09-06 02:23:50,47.5726962230622,-122.626625397566,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,0.72483926204,13,4,8.459,17.367977261812,0,0,0.74427167736,0,0,0,79.2, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.239,0,0,0,0,1.48,80.96,17.367977261812,0,10,Assisted_Takeoff,
2700,2021-09-06 02:23:50,47.572696218781,-122.626625441021,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,0.73342193948,13,4,8.459,17.367977261812,0,0,0.74427167736,0,0,0,79.1, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.239,0,0,0,0,1.48,80.96,17.367977261812,0,10,Assisted_Takeoff,
2800,2021-09-06 02:23:50,47.5726962090657,-122.626625491588,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,0.7447014674,13,4,8.459,17.367977261812,0,0,0.7447014674,0,0,0,79.1, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.239,0,0,0,0,1.48,80.96,17.367977261812,0,10,Assisted_Takeoff,
2900,2021-09-06 02:23:51,47.5726961716571,-122.6266255901,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,0.77153545776,13,4,8.459,17.367977261812,0,0,0.77153545776,0,0,0,79.2, 3.3, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.239,0,0,0,0,1.48,80.96,17.367977261812,0,10,Assisted_Takeoff,
3000,2021-09-06 02:23:51,47.5726962153498,-122.626625656849,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,0.7724409696,13,4,8.499,17.367977261812,0,0,0.7724409696,0,0,0,79.2, 3.3, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.259,4.24,0,0,0,0,1.133,81.14,17.367977261812,0,10,Assisted_Takeoff,
3100,2021-09-06 02:23:51,47.57269616035,-122.626625717215,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,0.79698821448,13,4,8.499,17.367977261812,0,0,0.79698821448,0,0,0,79.1, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.259,4.24,0,0,0,0,1.133,81.14,17.367977261812,0,10,Assisted_Takeoff,
3200,2021-09-06 02:23:51,47.5726961052467,-122.626625780942,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,0.82218834652,13,4,8.499,17.367977261812,0,0,0.82218834652,0,0,0,79.1, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.259,4.24,0,0,0,0,1.133,81.14,17.367977261812,0,10,Assisted_Takeoff,
3300,2021-09-06 02:23:51,47.5726960423513,-122.626625886917,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,0.85690947624,13,4,8.499,17.367977261812,0,0,0.85690947624,0,0,0,79.1, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.259,4.24,0,0,0,0,1.133,81.14,17.367977261812,0,10,Assisted_Takeoff,
3400,2021-09-06 02:23:51,47.5726960308846,-122.626626062388,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,0.8916174826,13,4,8.499,17.367977261812,0,0,0.8916174826,0,0,0,79.2, 3.3, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.259,4.24,0,0,0,0,1.133,81.14,17.367977261812,0,10,Assisted_Takeoff,
3500,2021-09-06 02:23:51,47.5726960221708,-122.626626182363,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,0.91598428128,13,4,8.499,17.367977261812,0,0,0.91598428128,0,0,0,79.2, 3.3, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.259,4.24,0,0,0,0,1.133,81.14,17.367977261812,0,10,Assisted_Takeoff,
3600,2021-09-06 02:23:51,47.5726960097246,-122.626626297737,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,0.9406496364,13,4,8.499,17.367977261812,0,0,0.9406496364,0,0,0,79.2, 3.3, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.259,4.24,0,0,0,0,1.133,81.14,17.367977261812,0,10,Assisted_Takeoff,
3700,2021-09-06 02:23:51,47.5726959682327,-122.626626416717,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,0.97289045108,13,4,8.499,17.367977261812,0,0,0.97289045108,0,0,0,79.2, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.259,4.24,0,0,0,0,1.133,81.14,17.367977261812,0,10,Assisted_Takeoff,
3800,2021-09-06 02:23:51,47.5726959334002,-122.62662653102,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.00276249928,13,4,8.499,17.367977261812,0,0,1.00276249928,0,0,0,79.2, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.259,4.24,0,0,0,0,1.133,81.14,17.367977261812,0,10,Assisted_Takeoff,
3900,2021-09-06 02:23:52,47.5726959749215,-122.626626672154,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.02094491456,13,4,8.499,17.367977261812,0,0,1.02094491456,0,0,0,79.2, 3.3, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.259,4.24,0,0,0,0,1.133,81.14,17.367977261812,0,10,Assisted_Takeoff,
4000,2021-09-06 02:23:52,47.5726959638179,-122.626626775698,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.04384189692,13,4,8.497,17.367977261812,0,0,1.04384189692,0,0,0,79.2, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
4100,2021-09-06 02:23:52,47.5726959185032,-122.626626837212,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.06583336744,13,4,8.497,17.367977261812,0,0,1.06583336744,0,0,0,79.2, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
4200,2021-09-06 02:23:52,47.5726958793522,-122.626626892734,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.08531499536,13,4,8.497,17.367977261812,0,0,1.08531499536,0,0,0,79.2, 3.5, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
4300,2021-09-06 02:23:52,47.5726958852496,-122.626626789844,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.06378284244,13,4,8.497,17.367977261812,0,0,1.08531499536,0,0,0,79.2, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
4400,2021-09-06 02:23:52,47.5726958679352,-122.626626835048,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.07646328904,13,4,8.497,17.367977261812,0,0,1.08531499536,0,0,0,79.2, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
4500,2021-09-06 02:23:52,47.5726958173581,-122.626626882142,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.09687995636,13,4,8.497,17.367977261812,0,0,1.09687995636,0,0,0,79.2, 3.5, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
4600,2021-09-06 02:23:52,47.5726957732183,-122.626626928757,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.115813684,13,4,8.497,17.367977261812,0,0,1.115813684,0,0,0,79.2, 3.5, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
4700,2021-09-06 02:23:52,47.5726957698426,-122.626626885204,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.10813979924,13,4,8.497,17.367977261812,0,0,1.115813684,0,0,0,79.2, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
4800,2021-09-06 02:23:52,47.5726957569119,-122.626626938519,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.12137142696,13,4,8.497,17.367977261812,0,0,1.12137142696,0,0,0,79.2, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
4900,2021-09-06 02:23:53,47.5726957559169,-122.626626996878,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.13293310712,13,4,8.497,17.367977261812,0,0,1.13293310712,0,0,0,79.2, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
5000,2021-09-06 02:23:53,47.572695747949,-122.62662704579,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.14425528596,13,4,8.497,17.367977261812,0,0,1.14425528596,0,0,0,79.2, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
5100,2021-09-06 02:23:53,47.5726957337326,-122.626626909699,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.12105646632,13,4,8.497,17.367977261812,0,0,1.14425528596,0,0,0,79.2, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
5200,2021-09-06 02:23:53,47.5726956942649,-122.626626918321,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.13174872388,13,4,8.497,17.367977261812,0,0,1.14425528596,0,0,0,79.2, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
5300,2021-09-06 02:23:53,47.5726956824831,-122.626626957794,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.14200134888,13,4,8.497,17.367977261812,0,0,1.14425528596,0,0,0,79.2, 3.3, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
5400,2021-09-06 02:23:53,47.5726956747675,-122.626626988974,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.14974085044,13,4,8.497,17.367977261812,0,0,1.14974085044,0,0,0,79.2, 3.3, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
5500,2021-09-06 02:23:53,47.5726956758985,-122.626626995933,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.15081696596,13,4,8.497,17.367977261812,0,0,1.15081696596,0,0,0,79.2, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
5600,2021-09-06 02:23:53,47.5726957418854,-122.626626918378,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.12087273928,13,4,8.497,17.367977261812,0,0,1.15081696596,0,0,0,79.2, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
5700,2021-09-06 02:23:53,47.5726956933407,-122.62662696326,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.14056106012,13,4,8.497,17.367977261812,0,0,1.15081696596,0,0,0,79.2, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
5800,2021-09-06 02:23:53,47.5726956431382,-122.626627018512,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.16265095584,13,5,8.497,17.367977261812,0,0,1.16265095584,0,0,0,79.2, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
5900,2021-09-06 02:23:54,47.5726955764225,-122.626627135105,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.20027562896,13,5,8.497,17.367977261812,0,0,1.20027562896,0,0,0,79.2, 3.3, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
6000,2021-09-06 02:23:54,47.5726954330266,-122.626627375743,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.27924216692,13,5,8.497,17.367977261812,0,0,1.27924216692,0,0,0,79.2, 3.3, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
6100,2021-09-06 02:23:54,47.5726954165598,-122.626627511185,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.30896001564,13,5,8.497,17.367977261812,0,0,1.30896001564,0,0,0,79.2, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
6200,2021-09-06 02:23:54,47.5726953952117,-122.626627631833,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.33709649948,13,5,8.497,17.367977261812,0,0,1.33709649948,0,0,0,79.2, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
6300,2021-09-06 02:23:54,47.5726953485332,-122.626627712223,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.36317589664,13,5,8.497,17.367977261812,0,0,1.36317589664,0,0,0,79.2, 3.3, 1.8,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
6400,2021-09-06 02:23:54,47.5726953418403,-122.626627864292,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.3943077874,13,5,8.497,17.367977261812,0,0,1.3943077874,0,0,0,79.2, 3.3, 1.8,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
6500,2021-09-06 02:23:54,47.5726953364249,-122.62662791936,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.4063156618,13,5,8.497,17.367977261812,0,0,1.4063156618,0,0,0,79.2, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
6600,2021-09-06 02:23:54,47.5726953349218,-122.626627958827,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.41442261744,13,5,8.497,17.367977261812,0,0,1.41442261744,0,0,0,79.2, 3.4, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
6700,2021-09-06 02:23:54,47.5726953436332,-122.626627953155,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.41140424464,13,5,8.497,17.367977261812,0,0,1.41442261744,0,0,0,79.2, 3.3, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
6800,2021-09-06 02:23:54,47.5726954059578,-122.62662762218,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.33281172244,13,5,8.497,17.367977261812,0,0,1.41442261744,0,0,0,79.2, 3.3, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
6900,2021-09-06 02:23:55,47.5726953623774,-122.626627598503,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.338090594,13,5,8.497,17.367977261812,0,0,1.41442261744,0,0,0,79.2, 3.3, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.257,4.24,0,0,0,0,1.13,81.14,17.367977261812,0,10,Assisted_Takeoff,
7000,2021-09-06 02:23:55,47.5726953261201,-122.626627575212,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.34194230016,13,5,8.496,17.367977261812,0,0,1.41442261744,0,0,0,79.2, 3.3, 1.9,0,0,1024,1024,1024,1024,63.1,0,95,4.256,4.239,0,0,0,0,1.102,81.14,17.367977261812,0,10,Assisted_Takeoff,
7100,2021-09-06 02:23:55,47.5726953143,-122.626627556678,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.34115161772,13,5,8.496,17.367977261812,0,0,1.41442261744,0,0,0,79.2, 3.4, 1.8,0,0,1024,1024,1130,1024,63.1,0,95,4.256,4.239,0,0,0,0,1.102,81.14,17.367977261812,0,10,Assisted_Takeoff,
7200,2021-09-06 02:23:55,47.5726952959548,-122.626627529973,0,0.032808399999999,17.335168861812,17.367977261812,0.328084,0,1.3403707778,13,5,8.496,17.367977261812,0,0,1.41442261744,0,0,0,79.2, 3.3, 1.8,0,0,1024,1024,1232,1024,63.1,0,95,4.256,4.239,0,0,0,0,1.102,81.14,17.367977261812,0,10,Assisted_Takeoff,
